Filename;UnifiedQualityScore;BackgroundUniformity;IlluminationUniformity;LuminanceMean;LuminanceVariance;UnderExposurePrevention;OverExposurePrevention;DynamicRange;Sharpness;CompressionArtifacts;NaturalColour;SingleFacePresent;EyesOpen;MouthClosed;EyesVisible;MouthOcclusionPrevention;FaceOcclusionPrevention;InterEyeDistance;HeadSize;LeftwardCropOfTheFaceImage;RightwardCropOfTheFaceImage;DownwardCropOfTheFaceImage;UpwardCropOfTheFaceImage;HeadPoseYaw;HeadPosePitch;HeadPoseRoll;ExpressionNeutrality;NoHeadCoverings;UnifiedQualityScore.scalar;BackgroundUniformity.scalar;IlluminationUniformity.scalar;LuminanceMean.scalar;LuminanceVariance.scalar;UnderExposurePrevention.scalar;OverExposurePrevention.scalar;DynamicRange.scalar;Sharpness.scalar;CompressionArtifacts.scalar;NaturalColour.scalar;SingleFacePresent.scalar;EyesOpen.scalar;MouthClosed.scalar;EyesVisible.scalar;MouthOcclusionPrevention.scalar;FaceOcclusionPrevention.scalar;InterEyeDistance.scalar;HeadSize.scalar;LeftwardCropOfTheFaceImage.scalar;RightwardCropOfTheFaceImage.scalar;DownwardCropOfTheFaceImage.scalar;UpwardCropOfTheFaceImage.scalar;HeadPoseYaw.scalar;HeadPosePitch.scalar;HeadPoseRoll.scalar;ExpressionNeutrality.scalar;NoHeadCoverings.scalar;
../../../data/tests/images/children_moving/chunk_1/African_0_1.png;21.258804;90.363855;0.609568;0.108497;0.010054;0.592055;0;6.148537;47;0.900245;0;0;0.085482;0.236041;0;0;0.042667;108.800089;0.480350;1.893864;1.960483;1.061726;1.020090;-15.033847;-2.487520;0.081814;-16719.972656;0.006008;34;59;86;14;93;100;100;77;100;100;100;100;100;35;100;100;96;87;71;100;100;3;0;93;100;100;9;100
../../../data/tests/images/children_moving/chunk_1/African_108_9.png;20.676954;181.410857;0.067719;0.350861;0.057956;0.120445;0;7.573782;11;0.890460;0;0;0.103454;0.006778;0;0;0.006127;111.049854;0.491768;1.810811;1.891892;1.043852;0.989626;-1.716898;5.083292;-0.942653;1010.759949;0;29;29;45;95;65;100;100;95;88;100;100;100;100;96;100;100;99;89;61;100;100;3;0;100;99;100;77;100
../../../data/tests/images/children_moving/chunk_1/African_109_0.png;19.161146;109.292929;0.739645;0.370127;0.017741;0.027585;0.000514;7.007235;-31;0.840998;0;0;0.159670;0;0;0;0.003148;107.852845;0.498358;1.925150;1.878423;0.969851;1.036737;7.190332;-20.361248;-1.331963;10076.947266;0;19;51;91;97;100;100;95;88;23;100;100;100;100;97;100;100;100;87;55;100;100;1;0;98;88;100;95;100
../../../data/tests/images/children_moving/chunk_1/African_109_3.png;17.420294;163.673865;0.227732;0.392754;0.028965;0.046343;0;7.332748;41;0.905302;0;0;0.178868;0;0;0.003460;0.026882;90.005635;0.315071;2.155423;2.177643;1.502309;1.671583;0.076169;-28.237472;-0.017129;-781.989563;0.087054;10;34;64;98;91;100;100;92;99;100;100;100;100;97;100;100;97;73;13;100;100;74;22;100;78;100;70;0
../../../data/tests/images/children_moving/chunk_1/African_110_0.png;20.712337;42.492300;0.734568;0.172423;0.022248;0.393932;0;6.739480;39;0.955574;0;0;0.118132;0.006388;0;0;0.008974;103.043723;0.521797;1.979743;1.931220;0.894345;1.022109;0.052063;-19.740887;0.742777;7357.618164;0.005651;29;80;91;37;97;100;100;84;99;100;100;100;100;96;100;100;99;84;38;100;100;1;0;100;89;100;92;100
../../../data/tests/images/children_moving/chunk_1/African_113_0.png;17.610981;204.916470;0.537147;0.362891;0.017001;0.017750;0;7.048667;-18;0.892769;0;0;0.033002;0;0.025925;0;0.010785;108.979371;0.430052;1.859836;1.915353;1.108394;1.216908;-7.390406;-34.492711;3.334720;-4818.844238;0.039681;11;24;83;96;100;100;100;88;47;100;100;100;79;97;97;100;99;88;80;100;100;5;0;98;68;100;51;0
../../../data/tests/images/children_moving/chunk_1/African_113_12.png;20.274755;61.024389;0.320069;0.345424;0.020088;0.051218;0;6.895009;31;0.845713;0;0;0.125084;0.015657;0;0;0.040481;102.002532;0.476054;2.201359;2.123533;1.050300;1.050300;28.141409;-27.819213;-7.459062;-8621.471680;0.231875;26;71;71;95;99;100;100;86;97;100;100;100;100;96;100;100;96;83;75;100;100;3;0;78;78;98;33;0
../../../data/tests/images/children_moving/chunk_1/African_113_23.png;21.250883;100.621804;0.152006;0.208841;0.006678;0.109010;0;6.361239;-27;0.840547;0;0;0.108916;0.006889;0;0;0.001656;98.868510;0.483896;2.114583;2.010417;1.040168;1.026391;13.835423;-15.402995;-2.381399;-12433.936523;0.005753;34;55;57;54;78;100;100;80;30;100;100;100;100;96;100;100;100;81;67;100;100;3;0;94;93;100;18;100
../../../data/tests/images/children_moving/chunk_1/African_113_45.png;16.568382;85.444822;0.532505;0.290400;0.015029;0.031956;0;6.464258;-25;0.901489;0;0;0.025230;0.016833;0.042947;0.996890;0.292887;118.143154;0.442800;1.851492;2.016284;1.136705;1.121649;-29.169863;-39.949951;6.578138;-2829.367920;0.022870;8;61;83;86;100;100;100;81;34;100;100;100;63;95;96;0;71;92;93;100;100;7;0;76;59;99;61;0
../../../data/tests/images/children_moving/chunk_1/African_113_46.png;21.746929;60.420552;0.662809;0.318986;0.024407;0.113743;0;7.123347;-15;0.817813;0;0;0.117503;0;0;0;0.000326;103.841545;0.506941;1.980012;1.960407;0.966582;1.006035;10.748701;-21.113128;-1.267657;-5032.159180;0;38;72;88;92;96;100;100;89;53;100;100;100;100;97;100;100;100;84;49;100;100;1;0;97;87;100;50;100
